timestamp,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,controller.actuatorThrust,controller.pitch,controller.roll,controller.yaw,pid_attitude.pitch_output,pid_attitude.roll_output,pid_attitude.yaw_output,pid_attitude.pitch_outI,pid_attitude.roll_outI,pid_attitude.yaw_outI,pid_rate.pitch_output,pid_rate.roll_output,pid_rate.yaw_output,pid_rate.pitch_outI,pid_rate.roll_outI,pid_rate.yaw_outI,stateEstimate.pitch,stateEstimate.roll,stateEstimate.yaw,snn_control.torque_pitch,snn_control.torque_roll
33545.48,-6.855912685394287,-13.390549659729004,-5.688414573669434,-0.02516021393239498,0.0012173065915703773,1.0423083305358887,48091.0,5.944248676300049,3.8425679206848145,-25.381235122680664,37.93006134033203,14.772199630737305,27.830501556396484,0.0,0.0,4.941811561584473,3182.6484375,2091.379150390625,4022,0.0,0.0,0.0,-0.37742847204208374,1.3805347681045532,-28.494009017944336,5413.11962890625,4668.080078125
33547.443,-5.294038772583008,-13.941699028015137,-5.254117488861084,-0.02718939632177353,-0.0007632275228388608,1.0389912128448486,48091.0,5.944248676300049,3.8425679206848145,-25.381235122680664,37.93006134033203,14.772199630737305,23.624679565429688,0.0,0.0,4.948037147521973,3184.890625,1838.530029296875,3465,0.0,0.0,0.0,-0.37742847204208374,1.3805347681045532,-28.494009017944336,3178.539794921875,3383.420166015625
33549.426,-4.192112445831299,-14.640060424804688,-4.868757724761963,-0.02962055243551731,-0.0035338099114596844,1.038685917854309,48091.0,6.375028133392334,3.8425679206848145,-25.381235122680664,40.17935562133789,14.888611793518066,27.411563873291016,0.0,0.0,4.9543046951293945,4994.0947265625,2122.973388671875,3873,0.0,0.0,0.0,-0.3215312957763672,1.3611325025558472,-28.514896392822266,2478.780029296875,1835.579833984375
33551.489,-3.0949559211730957,-15.263596534729004,-4.717319965362549,-0.02958490699529648,-0.005187495145946741,1.0349996089935303,48091.0,6.375028133392334,3.8425679206848145,-25.381235122680664,40.17935562133789,14.888611793518066,23.76253890991211,0.0,0.0,4.960572242736816,3269.712646484375,1874.667724609375,3417,0.0,0.0,0.0,-0.3215312957763672,1.3611325025558472,-28.514896392822266,2139.43994140625,2169.019775390625
33553.374,-1.7354570627212524,-15.453722953796387,-4.583179473876953,-0.028907444328069687,-0.005068188067525625,1.0304036140441895,48091.0,6.375028133392334,3.8425679206848145,-25.381235122680664,39.82460403442383,14.946547508239746,27.354061126708984,0.0,0.0,4.966879367828369,3246.97216796875,1526.12841796875,3832,0.0,0.0,0.0,-0.26240572333335876,1.351476788520813,-28.534704208374023,2930.6201171875,2668.52001953125
33555.347,-0.49856749176979065,-15.536749839782715,-4.399313926696777,-0.027158474549651146,-0.005215296987444162,1.0264132022857666,48091.0,6.375028133392334,3.8425679206848145,-25.381235122680664,39.82460403442383,14.946547508239746,23.894001007080078,0.0,0.0,4.973186492919922,3580.90771484375,1389.0999755859375,3395,0.0,0.0,0.0,-0.26240572333335876,1.351476788520813,-28.534704208374023,5119.3798828125,2581.399658203125
33557.325,0.8057522177696228,-16.046611785888672,-4.175137519836426,-0.02486000955104828,-0.0032945952843874693,1.024222493171692,48091.0,6.375028133392334,3.8425679206848145,-25.381235122680664,39.453941345214844,14.942307472229004,27.198673248291016,0.0,0.0,4.979529857635498,2850.70654296875,1139.06396484375,3764,0.0,0.0,0.0,-0.2006286382675171,1.35218346118927,-28.552927017211914,3945.960205078125,2368.599853515625
33559.294,2.2714083194732666,-16.830303192138672,-3.859495162963867,-0.022928228601813316,0.001573328161612153,1.0249266624450684,48091.0,6.375028133392334,3.5110504627227783,-25.381235122680664,39.453941345214844,12.953201293945312,24.01602554321289,0.0,0.0,4.985873222351074,2805.777099609375,-988.802734375,3345,0.0,0.0,0.0,-0.2006286382675171,1.35218346118927,-28.552927017211914,4159.419921875,2281.479736328125
33561.371,3.3577158451080322,-17.258893966674805,-3.6826608180999756,-0.022497238591313362,0.006152051966637373,1.026497721672058,48091.0,6.375028133392334,3.5110504627227783,-25.381235122680664,39.0533332824707,12.882542610168457,26.985164642333984,0.0,0.0,4.992249488830566,2647.266845703125,560.9993896484375,3680,0.0,0.0,0.0,-0.13386046886444092,1.3639601469039917,-28.56929588317871,2330.119873046875,1710.1998291015625
33563.235,3.8996737003326416,-17.392004013061523,-3.469602108001709,-0.02267993800342083,0.009816267527639866,1.0304762125015259,48091.0,6.375028133392334,3.5110504627227783,-25.381235122680664,39.0533332824707,12.882542610168457,24.126991271972656,0.0,0.0,4.998625755310059,3149.366943359375,940.9620361328125,3311,0.0,0.0,0.0,-0.13386046886444092,1.3639601469039917,-28.56929588317871,3705.2001953125,517.6000366210938
33565.218,4.6199951171875,-17.571239471435547,-2.9783623218536377,-0.024649376049637794,0.009984057396650314,1.0363776683807373,48091.0,6.375028133392334,3.5110504627227783,-25.381235122680664,38.64653015136719,12.779568672180176,26.593849182128906,0.0,0.0,5.005029201507568,2721.7646484375,606.46435546875,3548,0.0,0.0,0.0,-0.06606035679578781,1.3811222314834595,-28.582889556884766,3545.340087890625,1458.020263671875
33567.185,5.8716654777526855,-18.121809005737305,-2.582139492034912,-0.027926960960030556,0.009248299524188042,1.0400720834732056,48091.0,6.375028133392334,3.5110504627227783,-25.381235122680664,38.64653015136719,12.779568672180176,24.221359252929688,0.0,0.0,5.011432647705078,2665.78125,97.4327392578125,3216,0.0,0.0,0.0,-0.06606035679578781,1.3811222314834595,-28.582889556884766,2330.119873046875,1710.1998291015625
